Source,Target,Attributes
368688650867668881752155314098475941658364787116,454,"{'avg_min_between_sent': 192.47, 'avg_min_between_received': 364.45, 'time_diff': 169695.52, 'sent_txns': 22, 'received_txns': 454, 'min_value_received': 0.0, 'max_value_received': 11.21, 'min_val_sent': 0.014363, 'max_val_sent': 10.0, 'total_txns': 476, 'total_ether_sent': 74.33789798, 'total_ether_received': 472.2757343}"
764163168920283719291479351261238660585615787487,7,"{'avg_min_between_sent': 19.06, 'avg_min_between_received': 8448.03, 'time_diff': 59269.58, 'sent_txns': 7, 'received_txns': 7, 'min_value_received': 0.4455, 'max_value_received': 3.75, 'min_val_sent': 0.4450520000000001, 'max_val_sent': 3.74958, 'total_txns': 14, 'total_ether_sent': 11.26767546, 'total_ether_received': 11.27140442}"
1256828140068709173579035870829064918436415808656,10,"{'avg_min_between_sent': 2000.04, 'avg_min_between_received': 436.48, 'time_diff': 10364.88, 'sent_txns': 3, 'received_txns': 10, 'min_value_received': 0.046531, 'max_value_received': 6.994, 'min_val_sent': 4.0, 'max_val_sent': 6.645150999999999, 'total_txns': 13, 'total_ether_sent': 14.64515134, 'total_ether_received': 14.64773434}"
621747161523269623210847490066220570506369573311,116,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 1955.01, 'time_diff': 226781.43, 'sent_txns': 0, 'received_txns': 116, 'min_value_received': 0.0, 'max_value_received': 0.463344, 'min_val_sent': 0.0, 'max_val_sent': 0.0, 'total_txns': 117, 'total_ether_sent': 0.0, 'total_ether_received': 27.05109265}"
793762260484101333517017409365370728802249178187,4,"{'avg_min_between_sent': 933.52, 'avg_min_between_received': 846.65, 'time_diff': 17389.35, 'sent_txns': 15, 'received_txns': 4, 'min_value_received': 0.5, 'max_value_received': 2.650625, 'min_val_sent': 0.009, 'max_val_sent': 2.299, 'total_txns': 19, 'total_ether_sent': 6.763172389, 'total_ether_received': 4.6505415}"
982973502537370615987767106490965107809855524413,1,"{'avg_min_between_sent': 18.28, 'avg_min_between_received': 0.0, 'time_diff': 54.83, 'sent_txns': 3, 'received_txns': 1, 'min_value_received': 101.0, 'max_value_received': 101.0, 'min_val_sent': 5.0, 'max_val_sent': 55.99197, 'total_txns': 4, 'total_ether_sent': 100.998446, 'total_ether_received': 101.0}"
295521998456583976867475973472479960667755583140,1,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 0.0, 'time_diff': 18.47, 'sent_txns': 1, 'received_txns': 1, 'min_value_received': 2.655173, 'max_value_received': 2.655173, 'min_val_sent': 2.654553, 'max_val_sent': 2.654553, 'total_txns': 2, 'total_ether_sent': 2.6545532000000005, 'total_ether_received': 2.655173200000001}"
846353838508322521341397908052231359301692814991,2,"{'avg_min_between_sent': 25.09, 'avg_min_between_received': 0.0, 'time_diff': 75.27, 'sent_txns': 3, 'received_txns': 2, 'min_value_received': 20.609117, 'max_value_received': 80.390883, 'min_val_sent': 1.0, 'max_val_sent': 67.150185, 'total_txns': 5, 'total_ether_sent': 100.998488, 'total_ether_received': 101.0}"
385888368335634612266088635518526710225266568741,2,"{'avg_min_between_sent': 64.43, 'avg_min_between_received': 0.84, 'time_diff': 323.83, 'sent_txns': 5, 'received_txns': 2, 'min_value_received': 11.566882, 'max_value_received': 89.43311800000002, 'min_val_sent': 0.001, 'max_val_sent': 60.589165, 'total_txns': 7, 'total_ether_sent': 100.9975276, 'total_ether_received': 101.0}"
982921830612291028310334021864965442524042340572,160,"{'avg_min_between_sent': 10.06, 'avg_min_between_received': 2441.71, 'time_diff': 392262.98, 'sent_txns': 158, 'received_txns': 160, 'min_value_received': 0.050037, 'max_value_received': 0.99, 'min_val_sent': 0.048987, 'max_val_sent': 0.98895, 'total_txns': 318, 'total_ether_sent': 9.66551452, 'total_ether_received': 9.838697822}"
594876423828926757394780204833747688083959145395,2,"{'avg_min_between_sent': 2.86, 'avg_min_between_received': 0.42, 'time_diff': 9.42, 'sent_txns': 3, 'received_txns': 2, 'min_value_received': 561.467487, 'max_value_received': 1439.532513, 'min_val_sent': 1.999564, 'max_val_sent': 1888.26294, 'total_txns': 5, 'total_ether_sent': 2000.998585, 'total_ether_received': 2001.0}"
673814924527109804346495938231575700997299317645,1,"{'avg_min_between_sent': 19.79, 'avg_min_between_received': 0.0, 'time_diff': 59.38, 'sent_txns': 3, 'received_txns': 1, 'min_value_received': 101.0, 'max_value_received': 101.0, 'min_val_sent': 7.0, 'max_val_sent': 47.216569, 'total_txns': 4, 'total_ether_sent': 100.998446, 'total_ether_received': 101.0}"
489654656150669856571875971093198663873526470070,14,"{'avg_min_between_sent': 1590.74, 'avg_min_between_received': 994.39, 'time_diff': 28238.13, 'sent_txns': 9, 'received_txns': 14, 'min_value_received': 0.041388, 'max_value_received': 5.0, 'min_val_sent': 0.23, 'max_val_sent': 5.4878, 'total_txns': 23, 'total_ether_sent': 15.10889796, 'total_ether_received': 15.13086182}"
101955598723461526508928606417476843056835984262,221,"{'avg_min_between_sent': 20.64, 'avg_min_between_received': 2400.86, 'time_diff': 534882.95, 'sent_txns': 208, 'received_txns': 221, 'min_value_received': 0.09, 'max_value_received': 1.99865, 'min_val_sent': 0.0895799999999999, 'max_val_sent': 15.033002, 'total_txns': 429, 'total_ether_sent': 232.170672, 'total_ether_received': 232.258032}"
144148879473596546647362995734745693925944567169,2,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 30225.65, 'time_diff': 60451.3, 'sent_txns': 0, 'received_txns': 2, 'min_value_received': 0.0, 'max_value_received': 10.9061, 'min_val_sent': 0.0, 'max_val_sent': 0.0, 'total_txns': 3, 'total_ether_sent': 0.0, 'total_ether_received': 10.9061}"
396530668760566525254282401392709361281597523427,1,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 0.0, 'time_diff': 8431.15, 'sent_txns': 0, 'received_txns': 1, 'min_value_received': 0.0, 'max_value_received': 0.0, 'min_val_sent': 0.0, 'max_val_sent': 0.0, 'total_txns': 2, 'total_ether_sent': 0.0, 'total_ether_received': 0.0}"
650672059911039657227158308923473570029540237367,1,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 0.0, 'time_diff': 28.43, 'sent_txns': 1, 'received_txns': 1, 'min_value_received': 0.055685, 'max_value_received': 0.055685, 'min_val_sent': 0.055065, 'max_val_sent': 0.055065, 'total_txns': 2, 'total_ether_sent': 0.055065488, 'total_ether_received': 0.055685488}"
363951993301264558324195532969143052191976222310,1,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 0.0, 'time_diff': 45.8, 'sent_txns': 1, 'received_txns': 1, 'min_value_received': 20.009559, 'max_value_received': 20.009559, 'min_val_sent': 20.008512, 'max_val_sent': 20.008512, 'total_txns': 2, 'total_ether_sent': 20.00851204, 'total_ether_received': 20.009559}"
5184523702310552538227181978929634510244810579,2,"{'avg_min_between_sent': 31239.32, 'avg_min_between_received': 984.92, 'time_diff': 251884.43, 'sent_txns': 8, 'received_txns': 2, 'min_value_received': 1.0, 'max_value_received': 2.0, 'min_val_sent': 0.0, 'max_val_sent': 2.0, 'total_txns': 10, 'total_ether_sent': 2.72, 'total_ether_received': 3.0}"
533979300298784209945004415049522388702687716051,83,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 3511.91, 'time_diff': 291488.78, 'sent_txns': 0, 'received_txns': 83, 'min_value_received': 0.0, 'max_value_received': 0.7716390000000001, 'min_val_sent': 0.0, 'max_val_sent': 0.0, 'total_txns': 84, 'total_ether_sent': 0.0, 'total_ether_received': 17.87797988}"
355875574761710187921694805592229496656583603039,2,"{'avg_min_between_sent': 160.91, 'avg_min_between_received': 0.84, 'time_diff': 323.5, 'sent_txns': 2, 'received_txns': 2, 'min_value_received': 34.027196999999994, 'max_value_received': 66.972803, 'min_val_sent': 2.011105, 'max_val_sent': 98.987911, 'total_txns': 4, 'total_ether_sent': 100.9990158, 'total_ether_received': 101.0}"
975624175930998175177798567914093995657894994149,1124,"{'avg_min_between_sent': 18.3, 'avg_min_between_received': 910.45, 'time_diff': 1043827.73, 'sent_txns': 1119, 'received_txns': 1124, 'min_value_received': 0.099002, 'max_value_received': 0.161618, 'min_val_sent': 0.090759, 'max_val_sent': 0.298679, 'total_txns': 2243, 'total_ether_sent': 113.8363447, 'total_ether_received': 115.021728}"
1136176441571159384841049007896672441727105200963,4,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 1034.52, 'time_diff': 4138.08, 'sent_txns': 0, 'received_txns': 4, 'min_value_received': 0.0, 'max_value_received': 1.98, 'min_val_sent': 0.0, 'max_val_sent': 0.0, 'total_txns': 5, 'total_ether_sent': 0.0, 'total_ether_received': 3.991197}"
691472413272498798777938844032504729406727721073,2,"{'avg_min_between_sent': 162.53, 'avg_min_between_received': 0.21, 'time_diff': 325.48, 'sent_txns': 2, 'received_txns': 2, 'min_value_received': 50.426487, 'max_value_received': 50.573513, 'min_val_sent': 6.633487, 'max_val_sent': 94.365487, 'total_txns': 4, 'total_ether_sent': 100.9989738, 'total_ether_received': 101.0}"
165793863515186268368586101597276465458156505866,2,"{'avg_min_between_sent': 0.98, 'avg_min_between_received': 0.68, 'time_diff': 4.28, 'sent_txns': 3, 'received_txns': 2, 'min_value_received': 423.42256, 'max_value_received': 1577.57744, 'min_val_sent': 5.0, 'max_val_sent': 1870.469089, 'total_txns': 5, 'total_ether_sent': 2000.998585, 'total_ether_received': 2001.0}"
290426985410233448834166139623201254373229549011,748,"{'avg_min_between_sent': 793.52, 'avg_min_between_received': 1462.78, 'time_diff': 1316347.4, 'sent_txns': 280, 'received_txns': 748, 'min_value_received': 0.00985, 'max_value_received': 6.300559, 'min_val_sent': 0.0, 'max_val_sent': 20.0, 'total_txns': 1028, 'total_ether_sent': 590.6726647, 'total_ether_received': 589.315962}"
512768300738984479132886139153420262854925847265,2,"{'avg_min_between_sent': 2.11, 'avg_min_between_received': 0.0, 'time_diff': 6.32, 'sent_txns': 3, 'received_txns': 2, 'min_value_received': 369.198487, 'max_value_received': 1631.801513, 'min_val_sent': 0.2, 'max_val_sent': 1438.334434, 'total_txns': 5, 'total_ether_sent': 2000.998585, 'total_ether_received': 2001.0}"
101667194266414974929387137217132071053875455886,2,"{'avg_min_between_sent': 108.58, 'avg_min_between_received': 0.82, 'time_diff': 327.37, 'sent_txns': 3, 'received_txns': 2, 'min_value_received': 1.273115, 'max_value_received': 99.726885, 'min_val_sent': 0.09, 'max_val_sent': 98.408428, 'total_txns': 5, 'total_ether_sent': 100.9984278, 'total_ether_received': 101.0}"
842455256683640803206827878624279717369869333671,2,"{'avg_min_between_sent': 3.0, 'avg_min_between_received': 0.52, 'time_diff': 10.03, 'sent_txns': 3, 'received_txns': 2, 'min_value_received': 411.662955, 'max_value_received': 1589.337045, 'min_val_sent': 1.221383, 'max_val_sent': 1564.582296, 'total_txns': 5, 'total_ether_sent': 2000.998169, 'total_ether_received': 2001.0}"
865854417840367272383953983557832663467535402495,1,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 0.0, 'time_diff': 6.82, 'sent_txns': 1, 'received_txns': 1, 'min_value_received': 0.001, 'max_value_received': 0.001, 'min_val_sent': 4.9e-05, 'max_val_sent': 4.9e-05, 'total_txns': 2, 'total_ether_sent': 4.870000000000001e-05, 'total_ether_received': 0.001}"
1411714037451890595549414374430279023536053051613,22,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 27.46, 'time_diff': 4876.42, 'sent_txns': 1, 'received_txns': 22, 'min_value_received': 0.019874, 'max_value_received': 2.11245, 'min_val_sent': 9.751446, 'max_val_sent': 9.751446, 'total_txns': 23, 'total_ether_sent': 9.75144552, 'total_ether_received': 9.75347552}"
172608447742849109777598588978114256501272628337,165,"{'avg_min_between_sent': 3.53, 'avg_min_between_received': 11.22, 'time_diff': 1904.35, 'sent_txns': 15, 'received_txns': 165, 'min_value_received': 0.0001, 'max_value_received': 5.0, 'min_val_sent': 5.652031, 'max_val_sent': 100.0, 'total_txns': 180, 'total_ether_sent': 196.6520307, 'total_ether_received': 195.1686247}"
394104023268364916637920424884094406179270184819,5033,"{'avg_min_between_sent': 16.71, 'avg_min_between_received': 146.14, 'time_diff': 818491.23, 'sent_txns': 4967, 'received_txns': 5033, 'min_value_received': 0.001071, 'max_value_received': 5500.0, 'min_val_sent': 0.0, 'max_val_sent': 7149.95444, 'total_txns': 10000, 'total_ether_sent': 1593316.124, 'total_ether_received': 1587831.569}"
891836563759221090863100281634617627354023884228,2,"{'avg_min_between_sent': 4.59, 'avg_min_between_received': 2.38, 'time_diff': 13.93, 'sent_txns': 2, 'received_txns': 2, 'min_value_received': 1.07, 'max_value_received': 5.0, 'min_val_sent': 1.069528, 'max_val_sent': 4.999528, 'total_txns': 4, 'total_ether_sent': 6.069056727, 'total_ether_received': 6.07}"
939280582442505622948594301622408766029333248542,1,"{'avg_min_between_sent': 19.39, 'avg_min_between_received': 0.0, 'time_diff': 58.17, 'sent_txns': 3, 'received_txns': 1, 'min_value_received': 101.0, 'max_value_received': 101.0, 'min_val_sent': 10.793, 'max_val_sent': 56.885814, 'total_txns': 4, 'total_ether_sent': 100.998446, 'total_ether_received': 101.0}"
693820918376550052001792663190413098751176767174,37,"{'avg_min_between_sent': 3217.13, 'avg_min_between_received': 607.7, 'time_diff': 894325.9, 'sent_txns': 271, 'received_txns': 37, 'min_value_received': 0.001, 'max_value_received': 269.656734, 'min_val_sent': 0.001, 'max_val_sent': 40.0, 'total_txns': 308, 'total_ether_sent': 1928.804438, 'total_ether_received': 2116.165977}"
1053731456176303875031574807391709184063911456555,1,"{'avg_min_between_sent': 161.31, 'avg_min_between_received': 0.0, 'time_diff': 322.62, 'sent_txns': 2, 'received_txns': 1, 'min_value_received': 101.0, 'max_value_received': 101.0, 'min_val_sent': 10.162636, 'max_val_sent': 90.83638, 'total_txns': 3, 'total_ether_sent': 100.9990158, 'total_ether_received': 101.0}"
88419683296976269392956399344039085274959506299,114,"{'avg_min_between_sent': 451.89, 'avg_min_between_received': 613.95, 'time_diff': 1264774.13, 'sent_txns': 2644, 'received_txns': 114, 'min_value_received': 0.0, 'max_value_received': 82.42224300000002, 'min_val_sent': 0.0, 'max_val_sent': 82.322867, 'total_txns': 2763, 'total_ether_sent': 2418.9527780000008, 'total_ether_received': 1667.527231}"
455647842847875771486887711103015101581202118040,21,"{'avg_min_between_sent': 324.7, 'avg_min_between_received': 394.8, 'time_diff': 12187.25, 'sent_txns': 12, 'received_txns': 21, 'min_value_received': 0.005, 'max_value_received': 15.0, 'min_val_sent': 0.0588299999999999, 'max_val_sent': 9.290862, 'total_txns': 33, 'total_ether_sent': 48.26203208, 'total_ether_received': 46.27754497}"
415700201311945140104827316769542911284599880494,4,"{'avg_min_between_sent': 142.67, 'avg_min_between_received': 827.68, 'time_diff': 3738.7, 'sent_txns': 3, 'received_txns': 4, 'min_value_received': 0.01, 'max_value_received': 1.933, 'min_val_sent': 0.589559, 'max_val_sent': 1.936628, 'total_txns': 7, 'total_ether_sent': 3.506187487, 'total_ether_received': 3.507510487}"
547644286119832905867052659702478952570600174958,1,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 0.0, 'time_diff': 592.95, 'sent_txns': 1, 'received_txns': 1, 'min_value_received': 1.1100709999999998, 'max_value_received': 1.1100709999999998, 'min_val_sent': 1.1, 'max_val_sent': 1.1, 'total_txns': 2, 'total_ether_sent': 1.1, 'total_ether_received': 1.1100709999999998}"
159273694418121484564486672448714635214798526269,60,"{'avg_min_between_sent': 20236.24, 'avg_min_between_received': 14490.48, 'time_diff': 1011082.6, 'sent_txns': 7, 'received_txns': 60, 'min_value_received': 0.0003, 'max_value_received': 0.143, 'min_val_sent': 0.0, 'max_val_sent': 3.685592, 'total_txns': 67, 'total_ether_sent': 4.93464475, 'total_ether_received': 4.937825872}"
593964826905916200952743544620732621431930888192,8,"{'avg_min_between_sent': 60.56, 'avg_min_between_received': 12529.43, 'time_diff': 100477.67, 'sent_txns': 4, 'received_txns': 8, 'min_value_received': 1.993841, 'max_value_received': 7.5, 'min_val_sent': 1.993266, 'max_val_sent': 13.999425, 'total_txns': 12, 'total_ether_sent': 30.30618075, 'total_ether_received': 30.30854927}"
141465674691566890711772148062879185084516139872,1,"{'avg_min_between_sent': 17.93, 'avg_min_between_received': 0.0, 'time_diff': 53.78, 'sent_txns': 3, 'received_txns': 1, 'min_value_received': 101.0, 'max_value_received': 101.0, 'min_val_sent': 5.0, 'max_val_sent': 60.993524, 'total_txns': 4, 'total_ether_sent': 100.998446, 'total_ether_received': 101.0}"
991738877772587529650320793154821569825909489566,1,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 0.0, 'time_diff': 11884.15, 'sent_txns': 1, 'received_txns': 1, 'min_value_received': 0.497892, 'max_value_received': 0.497892, 'min_val_sent': 0.487892, 'max_val_sent': 0.487892, 'total_txns': 2, 'total_ether_sent': 0.48789202, 'total_ether_received': 0.49789202}"
367046773555203958622662488629310308253997200976,50,"{'avg_min_between_sent': 15648.16, 'avg_min_between_received': 9070.69, 'time_diff': 750849.52, 'sent_txns': 19, 'received_txns': 50, 'min_value_received': 0.06986, 'max_value_received': 1.051941, 'min_val_sent': 0.59, 'max_val_sent': 9.0, 'total_txns': 69, 'total_ether_sent': 36.21186085, 'total_ether_received': 34.51710271}"
